iter	Passed	Remaining
4503	105431	128652
4504	105452	128625
4505	105478	128605
4506	105501	128582
4507	105524	128558
4508	105548	128535
4509	105570	128510
4510	105593	128486
4511	105621	128468
4512	105639	128439
4513	105670	128424
4514	105700	128409
4515	105722	128384
4516	105744	128358
4517	105766	128333
4518	105789	128309
4519	105811	128284
4520	105829	128255
4521	105857	128236
4522	105885	128219
4523	105908	128194
4524	105933	128173
4525	105955	128148
4526	105979	128126
4527	106002	128102
4528	106023	128075
4529	106046	128051
4530	106071	128029
4531	106094	128006
4532	106119	127984
4533	106142	127961
4534	106170	127942
4535	106196	127923
4536	106217	127896
4537	106235	127865
4538	106255	127839
4539	106277	127813
4540	106300	127790
4541	106318	127760
4542	106334	127727
4543	106358	127704
4544	106385	127686
4545	106408	127662
4546	106430	127637
4547	106453	127612
4548	106475	127587
4549	106499	127564
4550	106520	127538
4551	106541	127512
4552	106563	127487
4553	106584	127461
4554	106610	127441
4555	106633	127417
4556	106657	127394
4557	106682	127372
4558	106703	127347
4559	106728	127324
4560	106757	127308
4561	106780	127284
4562	106803	127260
4563	106825	127235
4564	106850	127214
4565	106874	127190
4566	106896	127166
4567	106920	127143
4568	106945	127122
4569	106970	127100
4570	106990	127073
4571	107010	127046
4572	107032	127021
4573	107059	127001
4574	107090	126987
4575	107114	126963
4576	107139	126942
4577	107166	126923
4578	107192	126903
4579	107215	126879
4580	107239	126857
4581	107266	126837
4582	107292	126816
4583	107317	126795
4584	107344	126777
4585	107368	126753
4586	107390	126729
4587	107414	126706
4588	107436	126680
4589	107456	126653
4590	107487	126639
4591	107509	126614
4592	107536	126594
4593	107560	126572
4594	107583	126547
4595	107605	126523
4596	107626	126496
4597	107649	126472
4598	107672	126449
4599	107698	126428
4600	107718	126401
4601	107741	126377
4602	107765	126354
4603	107786	126328
4604	107808	126303
4605	107830	126278
4606	107858	126259
4607	107880	126234
4608	107900	126207
4609	107922	126183
4610	107947	126160
4611	107968	126134
4612	107994	126114
4613	108015	126088
4614	108039	126065
4615	108062	126042
4616	108084	126016
4617	108105	125990
4618	108128	125966
4619	108149	125940
4620	108171	125915
4621	108193	125890
4622	108216	125866
4623	108236	125839
4624	108261	125817
4625	108282	125791
4626	108304	125766
4627	108328	125742
4628	108354	125722
4629	108379	125701
4630	108401	125676
4631	108421	125649
4632	108445	125626
4633	108473	125608
4634	108495	125583
4635	108516	125557
4636	108552	125548
4637	108583	125533
4638	108608	125512
4639	108630	125486
4640	108651	125460
4641	108684	125448
4642	108704	125420
4643	108727	125396
4644	108749	125371
4645	108772	125347
4646	108800	125330
4647	108823	125306
4648	108844	125280
4649	108865	125254
4650	108890	125231
4651	108913	125208
4652	108938	125187
4653	108970	125173
4654	108993	125148
4655	109013	125122
4656	109033	125094
4657	109057	125071
4658	109073	125039
4659	109097	125017
4660	109119	124991
4661	109143	124969
4662	109172	124952
4663	109198	124931
4664	109227	124914
4665	109248	124889
4666	109269	124862
4667	109291	124837
4668	109315	124814
4669	109338	124791
4670	109361	124767
4671	109383	124742
4672	109406	124718
4673	109428	124693
4674	109451	124669
4675	109474	124645
4676	109495	124619
4677	109519	124596
4678	109545	124575
4679	109572	124556
4680	109596	124534
4681	109618	124508
4682	109642	124485
4683	109665	124462
4684	109688	124438
4685	109709	124412
4686	109732	124389
4687	109753	124361
4688	109776	124338
4689	109797	124312
4690	109819	124287
4691	109847	124268
4692	109870	124245
4693	109892	124220
4694	109920	124201
4695	109942	124177
4696	109971	124159
4697	109999	124141
4698	110018	124112
4699	110040	124088
4700	110066	124067
4701	110091	124046
4702	110111	124018
4703	110138	123999
4704	110164	123978
4705	110197	123966
4706	110222	123945
4707	110245	123920
4708	110268	123896
4709	110289	123871
4710	110315	123850
4711	110337	123825
4712	110360	123801
4713	110381	123775
4714	110405	123752
4715	110427	123727
4716	110450	123703
4717	110475	123681
4718	110498	123658
4719	110523	123636
4720	110542	123607
4721	110564	123583
4722	110588	123560
4723	110609	123534
4724	110639	123518
4725	110659	123491
4726	110683	123468
4727	110704	123442
4728	110725	123416
4729	110747	123390
4730	110771	123368
4731	110803	123354
4732	110827	123331
4733	110847	123304
4734	110881	123292
4735	110905	123270
4736	110928	123245
4737	110949	123220
4738	110972	123196
4739	110996	123173
4740	111025	123155
4741	111053	123137
4742	111076	123114
4743	111110	123101
4744	111135	123080
4745	111160	123058
4746	111180	123031
4747	111204	123008
4748	111228	122985
4749	111249	122959
4750	111271	122935
4751	111293	122910
4752	111316	122885
4753	111341	122863
4754	111363	122839
4755	111386	122815
4756	111410	122793
4757	111436	122772
4758	111460	122749
4759	111485	122728
4760	111513	122708
4761	111534	122683
4762	111555	122657
4763	111574	122628
4764	111600	122608
4765	111622	122583
4766	111645	122559
4767	111663	122530
4768	111687	122507
4769	111711	122484
4770	111734	122461
4771	111766	122446
4772	111789	122422
4773	111818	122405
4774	111841	122381
4775	111866	122360
4776	111887	122334
4777	111915	122315
4778	111938	122291
4779	111961	122267
4780	111989	122248
4781	112017	122230
4782	112039	122206
4783	112061	122180
4784	112092	122165
4785	112113	122139
4786	112134	122112
4787	112155	122086
4788	112181	122067
4789	112210	122049
4790	112235	122027
4791	112256	122001
4792	112279	121978
4793	112301	121952
4794	112324	121928
4795	112347	121904
4796	112369	121879
4797	112390	121854
4798	112415	121832
4799	112437	121807
4800	112459	121781
4801	112485	121761
4802	112511	121740
4803	112534	121717
4804	112557	121693
4805	112581	121670
4806	112608	121650
4807	112638	121634
4808	112653	121602
4809	112676	121577
4810	112697	121552
4811	112721	121529
4812	112743	121504
4813	112768	121482
4814	112789	121456
4815	112812	121433
4816	112837	121410
4817	112859	121385
4818	112882	121361
4819	112905	121338
4820	112929	121315
4821	112950	121289
4822	112972	121263
4823	112992	121236
4824	113013	121211
4825	113036	121187
4826	113064	121168
4827	113087	121145
4828	113113	121124
4829	113140	121104
4830	113159	121076
4831	113181	121051
4832	113204	121027
4833	113227	121004
4834	113252	120981
4835	113275	120957
4836	113297	120933
4837	113323	120912
4838	113348	120891
4839	113371	120867
4840	113395	120844
4841	113417	120818
4842	113436	120791
4843	113465	120773
4844	113489	120751
4845	113516	120731
4846	113544	120712
4847	113570	120692
4848	113593	120668
4849	113620	120648
4850	113645	120626
4851	113671	120605
4852	113692	120580
4853	113722	120564
4854	113747	120541
4855	113771	120519
4856	113794	120494
4857	113820	120473
4858	113843	120450
4859	113861	120421
4860	113884	120397
4861	113907	120373
4862	113933	120352
4863	113957	120330
4864	113979	120305
4865	114002	120281
4866	114027	120259
4867	114049	120234
4868	114070	120209
4869	114092	120183
4870	114114	120159
4871	114137	120134
4872	114161	120112
4873	114184	120088
4874	114202	120058
4875	114228	120038
4876	114246	120009
4877	114269	119985
4878	114293	119962
4879	114318	119940
4880	114339	119914
4881	114359	119887
4882	114377	119859
4883	114398	119832
4884	114426	119813
4885	114455	119796
4886	114477	119771
4887	114499	119746
4888	114520	119720
4889	114543	119697
4890	114567	119673
4891	114589	119649
4892	114612	119625
4893	114640	119606
4894	114663	119582
4895	114684	119556
4896	114708	119534
4897	114732	119511
4898	114758	119489
4899	114787	119473
4900	114809	119448
4901	114834	119426
4902	114860	119405
4903	114880	119378
4904	114906	119357
4905	114929	119333
4906	114950	119308
4907	114971	119281
4908	114997	119261
4909	115028	119245
4910	115052	119222
4911	115076	119200
4912	115100	119177
4913	115131	119161
4914	115153	119135
4915	115176	119112
4916	115200	119090
4917	115230	119072
4918	115251	119046
4919	115268	119017
4920	115291	118992
4921	115314	118969
4922	115338	118946
4923	115364	118925
4924	115383	118898
4925	115407	118875
4926	115432	118853
4927	115463	118837
4928	115486	118813
4929	115508	118788
4930	115538	118771
4931	115573	118760
4932	115605	118745
4933	115625	118719
4934	115649	118695
4935	115677	118677
4936	115700	118653
4937	115730	118636
4938	115756	118616
4939	115780	118593
4940	115808	118573
4941	115829	118548
4942	115865	118537
4943	115889	118515
4944	115912	118491
4945	115934	118465
4946	115958	118442
4947	115981	118419
4948	116004	118395
4949	116033	118377
4950	116058	118355
4951	116079	118329
4952	116110	118313
4953	116134	118290
4954	116156	118266
4955	116184	118247
4956	116210	118226
4957	116231	118200
4958	116260	118182
4959	116281	118156
4960	116302	118130
4961	116322	118104
4962	116348	118083
4963	116381	118069
4964	116405	118046
4965	116428	118023
4966	116461	118009
4967	116486	117987
4968	116508	117962
4969	116530	117937
4970	116555	117915
4971	116576	117889
4972	116603	117869
4973	116626	117846
4974	116653	117825
4975	116679	117805
4976	116705	117783
4977	116727	117759
4978	116747	117732
4979	116779	117717
4980	116799	117690
4981	116820	117664
4982	116842	117639
4983	116866	117616
4984	116887	117590
4985	116918	117575
4986	116946	117555
4987	116970	117533
4988	117004	117520
4989	117027	117496
4990	117050	117472
4991	117071	117447
4992	117088	117416
4993	117115	117396
4994	117141	117376
4995	117165	117352
4996	117188	117328
4997	117208	117302
4998	117230	117277
4999	117257	117257
5000	117281	117234
5001	117303	117209
5002	117325	117184
5003	117350	117162
5004	117371	117137
5005	117395	117114
5006	117419	117091
5007	117444	117068
5008	117471	117049
5009	117492	117023
5010	117518	117002
5011	117540	116977
5012	117567	116957
5013	117590	116933
5014	117613	116909
5015	117644	116894
5016	117668	116871
5017	117692	116848
5018	117716	116825
5019	117738	116800
5020	117761	116776
5021	117786	116754
5022	117807	116728
5023	117828	116703
5024	117854	116681
5025	117876	116657
5026	117901	116635
5027	117929	116615
5028	117953	116593
5029	117976	116569
5030	118003	116549
5031	118025	116523
5032	118048	116500
5033	118061	116466
5034	118086	116444
5035	118109	116420
5036	118133	116398
5037	118164	116382
5038	118185	116356
5039	118208	116331
5040	118229	116306
5041	118255	116285
5042	118283	116266
5043	118307	116243
5044	118331	116220
5045	118350	116192
5046	118372	116168
5047	118399	116147
5048	118425	116127
5049	118447	116101
5050	118475	116082
5051	118498	116058
5052	118521	116035
5053	118553	116020
5054	118579	115999
5055	118606	115979
5056	118630	115956
5057	118653	115932
5058	118683	115914
5059	118718	115902
5060	118744	115882
5061	118776	115866
5062	118797	115841
5063	118815	115812
5064	118839	115788
5065	118864	115767
5066	118891	115747
5067	118914	115723
5068	118937	115699
5069	118964	115679
5070	118989	115657
5071	119015	115636
5072	119040	115614
5073	119062	115589
5074	119082	115562
5075	119107	115541
5076	119130	115516
5077	119155	115494
5078	119177	115470
5079	119199	115445
5080	119221	115420
5081	119246	115398
5082	119272	115377
5083	119297	115355
5084	119324	115335
5085	119345	115309
5086	119380	115296
5087	119406	115275
5088	119431	115253
5089	119454	115229
5090	119475	115203
5091	119496	115178
5092	119519	115154
5093	119542	115130
5094	119566	115107
5095	119587	115081
5096	119609	115056
5097	119630	115031
5098	119654	115007
5099	119683	114990
5100	119707	114966
5101	119729	114942
5102	119753	114919
5103	119776	114894
5104	119800	114872
5105	119824	114849
5106	119845	114823
5107	119868	114799
5108	119890	114775
5109	119914	114751
5110	119935	114726
5111	119958	114702
5112	119980	114677
5113	120008	114657
5114	120033	114636
5115	120054	114610
5116	120075	114584
5117	120099	114561
5118	120123	114538
5119	120145	114513
5120	120168	114489
5121	120196	114470
5122	120219	114446
5123	120240	114421
5124	120269	114402
5125	120292	114379
5126	120315	114354
5127	120341	114333
5128	120362	114308
5129	120387	114285
5130	120405	114257
5131	120431	114236
5132	120454	114212
5133	120481	114192
5134	120507	114171
5135	120531	114147
5136	120553	114123
5137	120580	114103
5138	120601	114077
5139	120621	114050
5140	120643	114026
5141	120680	114014
5142	120706	113993
5143	120727	113967
5144	120754	113948
5145	120782	113928
5146	120804	113903
5147	120825	113878
5148	120847	113853
5149	120871	113830
5150	120894	113806
5151	120918	113783
5152	120947	113765
5153	120971	113742
5154	120998	113721
5155	121020	113696
5156	121041	113671
5157	121059	113643
5158	121081	113618
5159	121111	113600
5160	121136	113578
5161	121158	113553
5162	121181	113529
5163	121204	113505
5164	121226	113481
5165	121244	113452
5166	121273	113434
5167	121301	113414
5168	121330	113396
5169	121351	113371
5170	121376	113349
5171	121401	113326
5172	121425	113303
5173	121448	113280
5174	121470	113255
5175	121495	113232
5176	121521	113211
5177	121551	113194
5178	121573	113169
5179	121595	113144
5180	121619	113121
5181	121642	113097
5182	121666	113075
5183	121689	113051
5184	121720	113034
5185	121745	113012
5186	121766	112986
5187	121789	112963
5188	121811	112937
5189	121833	112912
5190	121862	112895
5191	121884	112870
5192	121908	112847
5193	121931	112823
5194	121954	112799
5195	121976	112774
5196	122002	112753
5197	122025	112728
5198	122047	112704
5199	122068	112678
5200	122092	112655
5201	122110	112627
5202	122137	112606
5203	122158	112580
5204	122179	112555
5205	122201	112530
5206	122224	112506
5207	122244	112479
5208	122265	112454
5209	122289	112430
5210	122309	112404
5211	122334	112382
5212	122352	112354
5213	122376	112330
5214	122399	112306
5215	122421	112282
5216	122444	112258
5217	122468	112235
5218	122492	112212
5219	122519	112192
5220	122541	112167
5221	122564	112143
5222	122594	112126
5223	122619	112103
5224	122643	112080
5225	122663	112054
5226	122686	112030
5227	122710	112007
5228	122734	111984
5229	122758	111961
5230	122779	111935
5231	122803	111913
5232	122828	111890
5233	122855	111870
5234	122880	111848
5235	122909	111830
5236	122940	111813
5237	122960	111786
5238	122983	111762
5239	123009	111741
5240	123031	111716
5241	123056	111694
5242	123080	111671
5243	123102	111646
5244	123126	111623
5245	123148	111598
5246	123170	111574
5247	123193	111550
5248	123228	111537
5249	123250	111512
5250	123271	111486
5251	123294	111462
5252	123319	111441
5253	123344	111418
5254	123366	111393
5255	123386	111367
5256	123411	111344
5257	123436	111323
5258	123466	111305
5259	123488	111280
5260	123514	111259
5261	123538	111236
5262	123561	111212
5263	123585	111189
5264	123608	111165
5265	123630	111140
5266	123648	111112
5267	123669	111086
5268	123692	111062
5269	123717	111040
5270	123746	111022
5271	123777	111005
5272	123800	110981
5273	123828	110962
5274	123846	110933
5275	123865	110906
5276	123889	110882
5277	123914	110860
5278	123937	110837
5279	123960	110813
5280	123981	110787
5281	124008	110767
5282	124035	110746
5283	124058	110722
5284	124083	110700
5285	124099	110670
5286	124122	110647
5287	124145	110622
5288	124164	110595
5289	124187	110571
5290	124211	110548
5291	124234	110524
5292	124258	110501
5293	124283	110479
5294	124306	110455
5295	124328	110430
5296	124351	110406
5297	124375	110384
5298	124396	110358
5299	124420	110335
5300	124443	110310
5301	124472	110292
5302	124498	110271
5303	124524	110250
5304	124549	110227
5305	124570	110202
5306	124595	110180
5307	124622	110159
5308	124654	110143
5309	124678	110121
5310	124702	110098
5311	124730	110078
5312	124762	110062
5313	124784	110038
5314	124806	110012
5315	124831	109990
5316	124859	109971
5317	124879	109945
5318	124900	109918
5319	124923	109894
5320	124951	109875
5321	124976	109853
5322	124997	109827
5323	125022	109805
5324	125044	109781
5325	125069	109758
5326	125089	109732
5327	125111	109707
5328	125138	109686
5329	125160	109661
5330	125181	109636
5331	125205	109613
5332	125229	109590
5333	125253	109567
5334	125277	109544
5335	125299	109519
5336	125323	109496
5337	125352	109478
5338	125383	109460
5339	125405	109436
5340	125428	109412
5341	125450	109387
5342	125473	109363
5343	125496	109339
5344	125523	109319
5345	125546	109295
5346	125568	109270
5347	125591	109247
5348	125615	109223
5349	125636	109197
5350	125661	109176
5351	125685	109152
5352	125713	109132
5353	125735	109108
5354	125758	109084
5355	125785	109064
5356	125813	109044
5357	125836	109020
5358	125860	108997
5359	125884	108974
5360	125906	108949
5361	125939	108934
5362	125961	108910
5363	125982	108884
5364	126005	108860
5365	126026	108834
5366	126049	108810
5367	126072	108786
5368	126093	108760
5369	126122	108742
5370	126146	108719
5371	126174	108699
5372	126204	108682
5373	126233	108663
5374	126256	108639
5375	126276	108613
5376	126301	108590
5377	126327	108569
5378	126354	108548
5379	126373	108521
5380	126402	108502
5381	126429	108482
5382	126456	108461
5383	126478	108436
5384	126499	108411
5385	126521	108386
5386	126543	108362
5387	126576	108346
5388	126599	108322
5389	126621	108297
5390	126642	108272
5391	126668	108251
5392	126694	108229
5393	126717	108205
5394	126742	108183
5395	126766	108160
5396	126796	108142
5397	126818	108117
5398	126843	108095
5399	126867	108072
5400	126888	108046
5401	126911	108023
5402	126937	108001
5403	126964	107981
5404	126989	107958
5405	127012	107934
5406	127042	107917
5407	127074	107900
5408	127096	107876
5409	127118	107850
5410	127144	107830
5411	127166	107804
5412	127190	107781
5413	127214	107758
5414	127234	107731
5415	127257	107708
5416	127278	107682
5417	127300	107658
5418	127322	107633
5419	127343	107607
5420	127374	107590
5421	127398	107567
5422	127419	107542
5423	127438	107514
5424	127461	107490
5425	127490	107471
5426	127515	107449
5427	127540	107426
5428	127569	107408
5429	127593	107385
5430	127619	107364
5431	127648	107345
5432	127672	107321
5433	127704	107305
5434	127728	107282
5435	127754	107261
5436	127776	107236
5437	127805	107217
5438	127829	107194
5439	127851	107169
5440	127874	107145
5441	127898	107122
5442	127919	107097
5443	127941	107072
5444	127964	107048
5445	127985	107022
5446	128009	106999
5447	128034	106977
5448	128061	106956
5449	128085	106933
5450	128110	106911
5451	128138	106891
5452	128169	106874
5453	128204	106860
5454	128228	106837
5455	128251	106813
5456	128280	106794
5457	128308	106774
5458	128328	106748
5459	128356	106728
5460	128381	106706
5461	128405	106683
5462	128427	106658
5463	128458	106641
5464	128489	106623
5465	128513	106600
5466	128535	106575
5467	128558	106552
5468	128590	106535
5469	128618	106515
5470	128643	106493
5471	128661	106465
5472	128686	106442
5473	128705	106415
5474	128729	106392
5475	128750	106367
5476	128773	106343
5477	128796	106319
5478	128816	106292
5479	128837	106267
5480	128859	106242
5481	128890	106225
5482	128914	106202
5483	128939	106180
5484	128969	106161
5485	128991	106136
5486	129010	106109
5487	129034	106086
5488	129056	106062
5489	129082	106040
5490	129104	106015
5491	129128	105992
5492	129151	105968
5493	129171	105942
5494	129194	105918
5495	129215	105892
5496	129235	105866
5497	129257	105841
5498	129281	105818
5499	129303	105793
5500	129328	105771
5501	129349	105745
5502	129376	105724
5503	129398	105700
5504	129422	105677
5505	129443	105652
5506	129468	105629
5507	129492	105606
5508	129514	105582
5509	129532	105554
5510	129554	105528
5511	129579	105506
5512	129598	105479
5513	129621	105455
5514	129642	105429
5515	129666	105407
5516	129688	105382
5517	129712	105359
5518	129736	105335
5519	129758	105311
5520	129780	105286
5521	129806	105264
5522	129830	105242
5523	129856	105220
5524	129884	105200
5525	129911	105179
5526	129933	105155
5527	129952	105128
5528	129977	105105
5529	130003	105083
5530	130025	105059
5531	130045	105033
5532	130064	105006
5533	130089	104983
5534	130114	104961
5535	130145	104943
5536	130170	104921
5537	130193	104897
5538	130216	104873
5539	130242	104852
5540	130271	104832
5541	130301	104814
5542	130336	104800
5543	130360	104777
5544	130388	104757
5545	130410	104733
5546	130433	104708
5547	130455	104684
5548	130475	104657
5549	130500	104635
5550	130531	104618
5551	130552	104592
5552	130574	104568
5553	130604	104549
5554	130628	104526
5555	130648	104500
5556	130667	104473
5557	130691	104450
5558	130715	104426
5559	130739	104403
5560	130760	104378
5561	130786	104356
5562	130810	104333
5563	130835	104311
5564	130858	104286
5565	130883	104264
5566	130905	104239
5567	130927	104215
5568	130950	104191
5569	130978	104171
5570	130998	104144
5571	131019	104119
5572	131044	104097
5573	131065	104071
5574	131096	104054
5575	131117	104028
5576	131140	104004
5577	131162	103980
5578	131189	103959
5579	131217	103938
5580	131246	103919
5581	131267	103894
5582	131292	103872
5583	131316	103849
5584	131338	103824
5585	131369	103806
5586	131389	103780
5587	131412	103756
5588	131434	103731
5589	131459	103709
5590	131481	103685
5591	131510	103665
5592	131546	103652
5593	131576	103633
5594	131612	103620
5595	131634	103595
5596	131660	103573
5597	131682	103548
5598	131706	103525
5599	131730	103502
5600	131752	103477
5601	131779	103457
5602	131805	103435
5603	131832	103414
5604	131854	103389
5605	131878	103366
5606	131902	103343
5607	131924	103318
5608	131948	103295
5609	131974	103274
5610	131999	103252
5611	132025	103230
5612	132049	103206
5613	132070	103181
5614	132094	103158
5615	132117	103134
5616	132149	103117
5617	132174	103095
5618	132196	103070
5619	132222	103049
5620	132245	103024
5621	132273	103004
5622	132301	102984
5623	132324	102960
5624	132348	102938
5625	132372	102914
5626	132404	102897
5627	132425	102872
5628	132448	102848
5629	132469	102822
5630	132490	102797
5631	132512	102772
5632	132542	102754
5633	132564	102729
5634	132589	102706
5635	132611	102682
5636	132638	102660
5637	132664	102639
5638	132685	102614
5639	132712	102593
5640	132737	102571
5641	132761	102548
5642	132783	102523
5643	132811	102503
5644	132833	102478
5645	132855	102453
5646	132877	102428
5647	132899	102403
5648	132924	102381
5649	132953	102362
5650	132972	102335
5651	132994	102310
5652	133023	102291
5653	133045	102266
5654	133069	102243
5655	133091	102218
5656	133116	102196
5657	133145	102177
5658	133169	102154
5659	133191	102129
5660	133213	102104
5661	133235	102080
5662	133260	102057
5663	133285	102034
5664	133316	102016
5665	133344	101997
5666	133369	101974
5667	133386	101946
5668	133414	101926
5669	133446	101908
5670	133476	101890
5671	133501	101868
5672	133524	101844
5673	133545	101818
5674	133570	101796
5675	133594	101772
5676	133616	101748
5677	133640	101725
5678	133667	101704
5679	133693	101682
5680	133719	101660
5681	133748	101641
5682	133773	101619
5683	133795	101594
5684	133819	101571
5685	133841	101546
5686	133867	101524
5687	133893	101502
5688	133916	101479
5689	133940	101455
5690	133964	101432
5691	133987	101408
5692	134012	101386
5693	134036	101363
5694	134060	101339
5695	134091	101322
5696	134117	101300
5697	134141	101276
5698	134172	101259
5699	134193	101233
5700	134221	101213
5701	134243	101188
5702	134274	101170
5703	134298	101147
5704	134323	101125
5705	134346	101100
5706	134368	101076
5707	134390	101051
5708	134420	101033
5709	134441	101007
5710	134464	100984
5711	134486	100959
5712	134510	100935
5713	134531	100910
5714	134558	100889
5715	134577	100862
5716	134602	100840
5717	134629	100819
5718	134651	100794
5719	134673	100769
5720	134695	100745
5721	134720	100722
5722	134745	100700
5723	134767	100675
5724	134789	100650
5725	134812	100627
5726	134837	100604
5727	134864	100583
5728	134888	100559
5729	134916	100539
5730	134948	100522
5731	134970	100497
5732	134992	100473
5733	135016	100450
5734	135041	100427
5735	135062	100402
5736	135084	100377
5737	135108	100354
5738	135130	100329
5739	135161	100311
5740	135182	100286
5741	135205	100262
5742	135228	100237
5743	135249	100212
5744	135274	100190
5745	135297	100166
5746	135320	100142
5747	135351	100124
5748	135373	100099
5749	135396	100075
5750	135419	100051
5751	135448	100032
5752	135473	100009
5753	135497	99986
5754	135518	99961
5755	135543	99938
5756	135569	99916
5757	135594	99894
5758	135613	99867
5759	135636	99843
5760	135658	99819
5761	135680	99794
5762	135705	99771
5763	135727	99747
5764	135748	99721
5765	135773	99699
5766	135798	99676
5767	135824	99654
5768	135852	99634
5769	135876	99611
5770	135899	99587
5771	135921	99562
5772	135945	99539
5773	135967	99515
5774	135994	99493
5775	136015	99468
5776	136041	99446
5777	136076	99431
5778	136097	99406
5779	136121	99383
5780	136147	99361
5781	136175	99340
5782	136201	99318
5783	136228	99298
5784	136256	99277
5785	136277	99252
5786	136299	99227
5787	136322	99203
5788	136346	99180
5789	136376	99161
5790	136398	99136
5791	136420	99111
5792	136451	99093
5793	136482	99075
5794	136504	99050
5795	136531	99029
5796	136554	99005
5797	136576	98981
5798	136603	98960
5799	136632	98940
5800	136663	98922
5801	136687	98899
5802	136716	98879
5803	136741	98857
5804	136768	98835
5805	136789	98810
5806	136810	98785
5807	136832	98760
5808	136862	98742
5809	136888	98719
5810	136917	98699
5811	136941	98676
5812	136966	98654
5813	136987	98629
5814	137015	98608
5815	137037	98583
5816	137066	98564
5817	137091	98541
5818	137112	98516
5819	137127	98487
5820	137152	98464
5821	137185	98447
5822	137208	98423
5823	137230	98398
5824	137256	98377
5825	137281	98354
5826	137306	98331
5827	137328	98306
5828	137348	98281
5829	137371	98256
5830	137395	98233
5831	137418	98210
5832	137442	98186
5833	137468	98164
5834	137492	98141
5835	137518	98119
5836	137541	98095
5837	137573	98078
5838	137596	98054
5839	137622	98032
5840	137644	98008
5841	137671	97986
5842	137698	97965
5843	137718	97939
5844	137743	97917
5845	137778	97901
5846	137804	97879
5847	137833	97860
5848	137854	97834
5849	137880	97812
5850	137902	97787
5851	137926	97764
5852	137953	97743
5853	137976	97719
5854	137999	97695
5855	138023	97672
5856	138048	97649
5857	138072	97626
5858	138096	97603
5859	138127	97584
5860	138160	97568
5861	138198	97554
5862	138238	97542
5863	138268	97523
5864	138293	97501
5865	138320	97480
5866	138341	97454
5867	138367	97432
5868	138402	97417
5869	138423	97391
5870	138444	97366
5871	138469	97343
5872	138504	97328
5873	138527	97304
5874	138550	97279
5875	138573	97256
5876	138598	97233
5877	138628	97214
5878	138654	97192
5879	138675	97167
5880	138700	97144
5881	138722	97119
5882	138747	97097
5883	138772	97074
5884	138804	97056
5885	138823	97029
5886	138846	97006
5887	138874	96985
5888	138902	96965
5889	138924	96940
5890	138948	96916
5891	138974	96895
5892	139000	96873
5893	139022	96848
5894	139055	96831
5895	139088	96814
5896	139115	96793
5897	139139	96769
5898	139158	96743
5899	139180	96718
5900	139203	96694
5901	139226	96670
5902	139248	96646
5903	139273	96623
5904	139294	96597
5905	139321	96576
5906	139342	96551
5907	139371	96531
5908	139395	96508
5909	139419	96485
5910	139441	96460
5911	139464	96436
5912	139488	96412
5913	139514	96390
5914	139535	96365
5915	139559	96342
5916	139583	96318
5917	139609	96297
5918	139635	96274
5919	139658	96251
5920	139689	96232
5921	139712	96208
5922	139736	96185
5923	139758	96160
5924	139791	96143
5925	139814	96119
5926	139837	96095
5927	139858	96070
5928	139880	96045
5929	139907	96024
5930	139934	96002
5931	139957	95978
5932	139980	95954
5933	140000	95928
5934	140022	95903
5935	140041	95877
5936	140064	95853
5937	140094	95834
5938	140116	95809
5939	140137	95784
5940	140163	95762
5941	140185	95737
5942	140208	95713
5943	140236	95693
5944	140256	95667
5945	140276	95641
5946	140300	95617
5947	140320	95591
5948	140350	95572
5949	140372	95547
5950	140397	95524
5951	140420	95500
5952	140442	95476
5953	140462	95450
5954	140485	95426
5955	140502	95398
5956	140524	95373
5957	140543	95346
5958	140566	95323
5959	140586	95296
5960	140607	95271
5961	140633	95249
5962	140656	95225
5963	140679	95201
5964	140700	95176
5965	140722	95151
5966	140743	95126
5967	140766	95102
5968	140792	95080
5969	140815	95056
5970	140838	95032
5971	140859	95007
5972	140880	94982
5973	140907	94960
5974	140931	94937
5975	140949	94909
5976	140974	94887
5977	140997	94863
5978	141019	94838
5979	141042	94814
5980	141066	94791
5981	141090	94768
5982	141115	94744
5983	141140	94722
5984	141158	94695
5985	141180	94670
5986	141202	94645
5987	141224	94621
5988	141247	94597
5989	141270	94573
5990	141293	94549
5991	141317	94526
5992	141340	94502
5993	141363	94478
5994	141385	94453
5995	141409	94430
5996	141434	94407
5997	141458	94384
5998	141480	94359
5999	141505	94336
6000	141530	94314
6001	141555	94291
6002	141587	94273
6003	141612	94250
6004	141637	94228
6005	141658	94203
6006	141679	94178
6007	141709	94158
6008	141729	94132
6009	141753	94109
6010	141776	94085
6011	141801	94062
6012	141825	94039
6013	141846	94013
6014	141868	93989
6015	141894	93967
6016	141917	93943
6017	141937	93917
6018	141961	93894
6019	141984	93870
6020	142011	93848
6021	142033	93823
6022	142055	93799
6023	142078	93775
6024	142104	93753
6025	142128	93730
6026	142151	93706
6027	142174	93682
6028	142196	93657
6029	142220	93634
6030	142244	93610
6031	142270	93588
6032	142292	93564
6033	142320	93544
6034	142341	93518
6035	142373	93500
6036	142397	93477
6037	142425	93456
6038	142453	93435
6039	142476	93412
6040	142504	93391
6041	142527	93367
6042	142554	93345
6043	142575	93320
6044	142598	93296
6045	142625	93275
6046	142647	93250
6047	142674	93229
6048	142694	93203
6049	142722	93182
6050	142745	93158
6051	142769	93135
6052	142792	93111
6053	142815	93087
6054	142838	93062
6055	142856	93035
6056	142881	93013
